timestamp,price,amount
2021-02-24 23:50:05.970,49700.0,0.18
2021-02-24 23:50:05.340,49700.25,0.00013018
2021-02-24 23:50:03.427,49700.25,9.999e-05
2021-02-24 23:50:03.407,49700.0,0.00033478
2021-02-24 23:50:03.400,49700.0,0.00776522
2021-02-24 23:49:58.757,49702.75,0.00212329
2021-02-24 23:49:58.687,49704.75,0.00400364
2021-02-24 23:49:58.073,49703.0,8.019e-05
2021-02-24 23:49:49.240,49704.75,9.999e-05
2021-02-24 23:49:46.107,49700.5,9.595e-05
2021-02-24 23:49:40.160,49732.0,0.00040014
2021-02-24 23:49:38.147,49737.25,0.00252874
2021-02-24 23:49:38.143,49737.25,0.00109479
2021-02-24 23:49:36.330,49737.25,9.588e-05
2021-02-24 23:49:35.307,49737.5,0.00020005
2021-02-24 23:49:31.840,49739.0,0.00017993
2021-02-24 23:49:29.273,49736.75,8.082e-05
2021-02-24 23:49:26.727,49739.25,0.0005
2021-02-24 23:49:24.227,49733.0,0.00100034
2021-02-24 23:49:23.560,49724.5,0.00108462
2021-02-24 23:49:20.937,49714.75,0.00040028
2021-02-24 23:49:20.213,49712.5,0.02472851
2021-02-24 23:49:20.213,49712.25,0.015
2021-02-24 23:49:20.210,49712.25,0.0603473
2021-02-24 23:49:17.117,49712.25,0.00200151
2021-02-24 23:49:15.427,49704.75,0.00345748
2021-02-24 23:49:12.663,49703.25,8.09e-05
2021-02-24 23:49:12.590,49712.25,0.0004003
2021-02-24 23:49:07.260,49686.75,0.0001012
2021-02-24 23:49:06.643,49698.75,0.012
2021-02-24 23:49:04.390,49702.0,0.01810811
2021-02-24 23:49:02.407,49712.0,0.01000764
2021-02-24 23:49:01.733,49712.0,0.04003057
2021-02-24 23:49:00.990,49720.25,0.00040023
2021-02-24 23:48:52.027,49738.5,0.04000924
2021-02-24 23:48:46.183,49740.0,0.00132805
2021-02-24 23:48:46.183,49740.0,0.00033624
2021-02-24 23:48:46.183,49720.0,0.00033624
2021-02-24 23:48:40.203,49692.0,0.00200233
2021-02-24 23:48:39.593,49692.0,0.00033144
2021-02-24 23:48:39.000,49692.75,0.00050618
2021-02-24 23:48:39.000,49692.75,0.00041487
2021-02-24 23:48:36.830,49693.5,0.01001136
2021-02-24 23:48:36.163,49700.0,0.00033624
2021-02-24 23:48:36.160,49700.0,0.00066376
2021-02-24 23:48:31.847,49671.5,0.00040063
2021-02-24 23:48:23.587,49659.25,0.00078132
2021-02-24 23:48:21.447,49650.5,0.0002004
2021-02-24 23:48:17.510,49648.0,0.06042539
2021-02-24 23:48:17.507,49648.25,0.02942145
2021-02-24 23:48:17.507,49648.0,0.015
2021-02-24 23:48:17.507,49648.0,0.01539954
2021-02-24 23:48:15.990,49640.5,0.00041487
2021-02-24 23:48:14.820,49660.0,0.0017696
2021-02-24 23:48:14.820,49660.0,0.000323
2021-02-24 23:48:14.817,49680.0,0.00033624
2021-02-24 23:48:08.333,49684.5,0.0001
2021-02-24 23:48:08.317,49684.5,0.012
2021-02-24 23:48:02.697,49684.75,0.02002626
2021-02-24 23:47:57.877,49684.75,0.0006199
2021-02-24 23:47:49.257,49688.75,0.00181086
2021-02-24 23:47:20.680,49717.0,0.01000663
2021-02-24 23:47:05.330,49700.0,3.624e-05
2021-02-24 23:47:04.970,49700.0,0.0003
2021-02-24 23:47:01.543,49720.0,3.624e-05
2021-02-24 23:47:01.450,49720.0,0.0003
2021-02-24 23:47:00.927,49720.25,0.00040023
2021-02-24 23:46:40.217,49756.0,0.03630763
2021-02-24 23:46:40.217,49756.25,0.015
2021-02-24 23:46:35.927,49760.5,7.017e-05
2021-02-24 23:46:33.187,49760.75,0.03746695
2021-02-24 23:46:32.940,49760.5,0.00030393
2021-02-24 23:46:32.930,49757.75,0.00032912
2021-02-24 23:46:29.917,49732.25,0.00340121
2021-02-24 23:46:29.290,49722.5,0.00010135
2021-02-24 23:46:09.827,49723.75,0.00040021
2021-02-24 23:46:09.580,49723.75,0.02001055
2021-02-24 23:46:05.410,49720.0,3.407e-05
2021-02-24 23:46:05.293,49720.0,0.0003
2021-02-24 23:46:01.120,49704.5,0.00200761
2021-02-24 23:45:54.963,49709.25,0.00844795
2021-02-24 23:45:54.940,49700.0,0.015
2021-02-24 23:45:54.940,49700.0,0.00033407
2021-02-24 23:45:54.937,49685.0,0.00032912
2021-02-24 23:45:54.933,49685.0,0.015
2021-02-24 23:45:54.933,49685.0,0.00033651
2021-02-24 23:45:54.933,49685.0,0.00033407
2021-02-24 23:45:54.933,49676.25,0.06039103
2021-02-24 23:45:47.430,49666.25,0.00020033
2021-02-24 23:45:43.113,49640.0,0.00033651
2021-02-24 23:45:43.110,49640.0,0.01131361
2021-02-24 23:45:43.110,49620.0,0.00033651
2021-02-24 23:45:29.110,49619.75,0.015
2021-02-24 23:45:28.847,49619.75,0.02670915
2021-02-24 23:45:28.847,49619.5,0.00030393
2021-02-24 23:45:28.847,49619.5,0.00106042
2021-02-24 23:44:58.403,49603.25,0.00030393
2021-02-24 23:44:47.787,49618.0,8.102e-05
2021-02-24 23:44:43.457,49618.25,0.021
2021-02-24 23:44:37.637,49619.25,0.00120316
2021-02-24 23:44:37.513,49617.75,0.01911428
2021-02-24 23:44:37.513,49618.0,0.015
2021-02-24 23:44:33.247,49615.0,0.02005441
2021-02-24 23:44:32.777,49614.75,0.06046589
2021-02-24 23:44:32.557,49614.75,0.0008
2021-02-24 23:44:31.000,49607.0,8.104e-05
2021-02-24 23:44:27.193,49603.5,0.00405224
2021-02-24 23:44:26.723,49603.5,0.01253244
2021-02-24 23:44:26.720,49603.5,0.015
2021-02-24 23:44:26.513,49603.5,0.015
2021-02-24 23:44:23.913,49608.0,0.00401144
2021-02-24 23:44:19.883,49608.0,0.00802289
2021-02-24 23:44:19.377,49603.5,0.00920378
2021-02-24 23:44:14.273,49608.0,0.02005724
2021-02-24 23:44:11.957,49603.75,0.015
2021-02-24 23:44:11.950,49592.0,0.00525489
2021-02-24 23:44:00.097,49601.5,0.03981734
2021-02-24 23:44:00.083,49601.25,0.06048235
2021-02-24 23:43:59.883,49585.25,8.142e-05
2021-02-24 23:43:54.140,49607.0,0.0020811
2021-02-24 23:43:54.140,49606.75,0.00028827
2021-02-24 23:43:54.137,49600.0,0.00033063
2021-02-24 23:43:48.767,49568.5,8.029e-05
2021-02-24 23:43:47.493,49581.5,0.01316458
2021-02-24 23:43:46.227,49594.5,0.01
2021-02-24 23:43:44.263,49594.5,0.00010149
2021-02-24 23:43:43.150,49580.0,0.01492936
2021-02-24 23:43:43.150,49560.0,3.532e-05
